sample_index,day,disintegration,max_L,t0,k0
9,47,6.229318065200964,80.13941,73.22465,0.09432281359327856
9,48,6.793256089629215,80.13941,73.22465,0.09432281359327856
9,49,7.40313354339708,80.13941,73.22465,0.09432281359327856
9,50,8.061745809386885,80.13941,73.22465,0.09432281359327856
9,51,8.77188464823964,80.13941,73.22465,0.09432281359327856
9,52,9.536301516018092,80.13941,73.22465,0.09432281359327856
9,53,10.357664879894733,80.13941,73.22465,0.09432281359327856
9,54,11.238511452154722,80.13941,73.22465,0.09432281359327856
9,55,12.181191479733569,80.13941,73.22465,0.09432281359327856
9,56,13.187808496761422,80.13941,73.22465,0.09432281359327856
9,57,14.260154269927373,80.13941,73.22465,0.09432281359327856
9,58,15.399640034985374,80.13941,73.22465,0.09432281359327856
9,59,16.607225525642303,80.13941,73.22465,0.09432281359327856
9,60,17.883347714925364,80.13941,73.22465,0.09432281359327856
9,61,19.227851598330922,80.13941,73.22465,0.09432281359327856
9,62,20.63992571525862,80.13941,73.22465,0.09432281359327856
9,63,22.118045392668186,80.13941,73.22465,0.09432281359327856
9,64,23.65992686189978,80.13941,73.22465,0.09432281359327856
9,65,25.262495406335553,80.13941,73.22465,0.09432281359327856
9,66,26.921870509788327,80.13941,73.22465,0.09432281359327856
9,67,28.633370569863537,80.13941,73.22465,0.09432281359327856
9,68,30.391539109973962,80.13941,73.22465,0.09432281359327856
9,69,32.19019358172167,80.13941,73.22465,0.09432281359327856
9,70,34.0224968326132,80.13941,73.22465,0.09432281359327856
9,71,35.88105018199536,80.13941,73.22465,0.09432281359327856
9,72,37.75800587948254,80.13941,73.22465,0.09432281359327856
9,73,39.64519560635209,80.13941,73.22465,0.09432281359327856
9,74,41.53427071589633,80.13941,73.22465,0.09432281359327856
9,75,43.41684918021601,80.13941,73.22465,0.09432281359327856
9,76,45.28466378651699,80.13941,73.22465,0.09432281359327856
9,77,47.12970604625077,80.13941,73.22465,0.09432281359327856
9,78,48.944360553127865,80.13941,73.22465,0.09432281359327856
9,79,50.72152512487012,80.13941,73.22465,0.09432281359327856
9,80,52.45471293187887,80.13941,73.22465,0.09432281359327856
9,81,54.13813387419049,80.13941,73.22465,0.09432281359327856
9,82,55.76675362380743,80.13941,73.22465,0.09432281359327856
9,83,57.33632990867914,80.13941,73.22465,0.09432281359327856
9,84,58.8434266918023,80.13941,73.22465,0.09432281359327856
9,85,60.28540782534153,80.13941,73.22465,0.09432281359327856
9,86,61.660412488240844,80.13941,73.22465,0.09432281359327856
9,87,62.96731522276675,80.13941,73.22465,0.09432281359327856
9,88,64.20567366906225,80.13941,73.22465,0.09432281359327856
9,89,65.37566717374301,80.13941,73.22465,0.09432281359327856
9,90,66.4780293488554,80.13941,73.22465,0.09432281359327856
9,91,67.51397741911111,80.13941,73.22465,0.09432281359327856
9,92,68.48514085903275,80.13941,73.22465,0.09432281359327856
9,93,69.39349142694257,80.13941,73.22465,0.09432281359327856
9,94,70.24127628461754,80.13941,73.22465,0.09432281359327856
9,95,71.03095547864531,80.13941,73.22465,0.09432281359327856
9,96,71.76514467370822,80.13941,73.22465,0.09432281359327856
9,97,72.44656368388054,80.13941,73.22465,0.09432281359327856
9,98,73.07799105396437,80.13941,73.22465,0.09432281359327856
9,99,73.66222470210059,80.13941,73.22465,0.09432281359327856
9,100,74.20204844653763,80.13941,73.22465,0.09432281359327856
9,101,74.70020409983938,80.13941,73.22465,0.09432281359327856
9,102,75.15936871748262,80.13941,73.22465,0.09432281359327856
9,103,75.58213652833892,80.13941,73.22465,0.09432281359327856
9,104,75.9710050453123,80.13941,73.22465,0.09432281359327856
9,105,76.32836484901549,80.13941,73.22465,0.09432281359327856
9,106,76.6564925499732,80.13941,73.22465,0.09432281359327856
9,107,76.95754646033136,80.13941,73.22465,0.09432281359327856
9,108,77.23356454013297,80.13941,73.22465,0.09432281359327856
9,109,77.48646422239065,80.13941,73.22465,0.09432281359327856
9,110,77.71804376270363,80.13941,73.22465,0.09432281359327856
9,111,77.92998480094712,80.13941,73.22465,0.09432281359327856
9,112,78.12385586310107,80.13941,73.22465,0.09432281359327856
9,113,78.30111656954492,80.13941,73.22465,0.09432281359327856
9,114,78.4631223514733,80.13941,73.22465,0.09432281359327856
9,115,78.61112950912337,80.13941,73.22465,0.09432281359327856
9,116,78.74630047411306,80.13941,73.22465,0.09432281359327856
9,117,78.86970916339885,80.13941,73.22465,0.09432281359327856
9,118,78.98234633430866,80.13941,73.22465,0.09432281359327856
9,119,79.08512486900533,80.13941,73.22465,0.09432281359327856
9,120,79.17888493284302,80.13941,73.22465,0.09432281359327856
9,121,79.26439896467079,80.13941,73.22465,0.09432281359327856
9,122,79.34237646849202,80.13941,73.22465,0.09432281359327856
9,123,79.41346858528185,80.13941,73.22465,0.09432281359327856
9,124,79.4782724314506,80.13941,73.22465,0.09432281359327856
9,125,79.53733519666173,80.13941,73.22465,0.09432281359327856
9,126,79.59115799867939,80.13941,73.22465,0.09432281359327856
9,127,79.64019949683114,80.13941,73.22465,0.09432281359327856
9,128,79.68487926869096,80.13941,73.22465,0.09432281359327856
9,129,79.72558095687076,80.13941,73.22465,0.09432281359327856
9,130,79.76265519447891,80.13941,73.22465,0.09432281359327856
9,131,79.79642231897762,80.13941,73.22465,0.09432281359327856
9,132,79.82717488493658,80.13941,73.22465,0.09432281359327856
9,133,79.85517998662303,80.13941,73.22465,0.09432281359327856
9,134,79.8806814015513,80.13941,73.22465,0.09432281359327856
9,135,79.90390156609614,80.13941,73.22465,0.09432281359327856
9,136,79.92504339410031,80.13941,73.22465,0.09432281359327856
9,137,79.94429194911477,80.13941,73.22465,0.09432281359327856
9,138,79.9618159805317,80.13941,73.22465,0.09432281359327856
9,139,79.97776933343324,80.13941,73.22465,0.09432281359327856
9,140,79.9922922414993,80.13941,73.22465,0.09432281359327856
9,141,80.00551251181578,80.13941,73.22465,0.09432281359327856
9,142,80.01754660991203,80.13941,73.22465,0.09432281359327856
9,143,80.02850065284187,80.13941,73.22465,0.09432281359327856
9,144,80.03847131761572,80.13941,73.22465,0.09432281359327856
9,145,80.04754667179773,80.13941,73.22465,0.09432281359327856
9,146,80.05580693260443,80.13941,73.22465,0.09432281359327856
9,147,80.06332516038441,80.13941,73.22465,0.09432281359327856
9,148,80.07016789192397,80.13941,73.22465,0.09432281359327856
9,149,80.07639571861154,80.13941,73.22465,0.09432281359327856
9,150,80.08206381410625,80.13941,73.22465,0.09432281359327856
9,151,80.0872224157918,80.13941,73.22465,0.09432281359327856
9,152,80.09191726395647,80.13941,73.22465,0.09432281359327856
9,153,80.09619000232259,80.13941,73.22465,0.09432281359327856
9,154,80.10007854325396,80.13941,73.22465,0.09432281359327856
9,155,80.1036174006956,80.13941,73.22465,0.09432281359327856
9,156,80.10683799364655,80.13941,73.22465,0.09432281359327856
9,157,80.10976892273229,80.13941,73.22465,0.09432281359327856
9,158,80.11243622222698,80.13941,73.22465,0.09432281359327856
9,159,80.1148635896761,80.13941,73.22465,0.09432281359327856
9,160,80.11707259508695,80.13941,73.22465,0.09432281359327856
9,161,80.11908287148545,80.13941,73.22465,0.09432281359327856
9,162,80.12091228848314,80.13941,73.22465,0.09432281359327856
9,163,80.12257711035546,80.13941,73.22465,0.09432281359327856
9,164,80.12409214000272,80.13941,73.22465,0.09432281359327856
9,165,80.125470850045,80.13941,73.22465,0.09432281359327856
9,166,80.12672550219392,80.13941,73.22465,0.09432281359327856
9,167,80.1278672559423,80.13941,73.22465,0.09432281359327856
9,168,80.12890626752356,80.13941,73.22465,0.09432281359327856
9,169,80.12985178000665,80.13941,73.22465,0.09432281359327856
9,170,80.13071220531766,80.13941,73.22465,0.09432281359327856
9,171,80.13149519890834,80.13941,73.22465,0.09432281359327856
9,172,80.1322077277281,80.13941,73.22465,0.09432281359327856
9,173,80.1328561320985,80.13941,73.22465,0.09432281359327856
9,174,80.13344618203504,80.13941,73.22465,0.09432281359327856
9,175,80.13398312851355,80.13941,73.22465,0.09432281359327856
9,176,80.13447175013347,80.13941,73.22465,0.09432281359327856
9,177,80.13491639559066,80.13941,73.22465,0.09432281359327856
9,178,80.13532102233516,80.13941,73.22465,0.09432281359327856
9,179,80.13568923175583,80.13941,73.22465,0.09432281359327856
9,180,80.13602430120345,80.13941,73.22465,0.09432281359327856
9,181,80.13632921313604,80.13941,73.22465,0.09432281359327856
9,182,80.13660668164432,80.13941,73.22465,0.09432281359327856
9,183,80.13685917659286,80.13941,73.22465,0.09432281359327856
9,184,80.13708894559075,80.13941,73.22465,0.09432281359327856
9,185,80.13729803398672,80.13941,73.22465,0.09432281359327856
9,186,80.13748830306653,80.13941,73.22465,0.09432281359327856
9,187,80.13766144661336,80.13941,73.22465,0.09432281359327856
9,188,80.13781900597934,80.13941,73.22465,0.09432281359327856
9,189,80.13796238380102,80.13941,73.22465,0.09432281359327856
9,190,80.13809285648144,80.13941,73.22465,0.09432281359327856
9,191,80.13821158554916,80.13941,73.22465,0.09432281359327856
9,192,80.13831962799549,80.13941,73.22465,0.09432281359327856
9,193,80.13841794568182,80.13941,73.22465,0.09432281359327856
9,194,80.13850741390043,80.13941,73.22465,0.09432281359327856
9,195,80.13858882916504,80.13941,73.22465,0.09432281359327856
9,196,80.13866291630062,80.13941,73.22465,0.09432281359327856
9,197,80.13873033489499,80.13941,73.22465,0.09432281359327856
9,198,80.13879168516998,80.13941,73.22465,0.09432281359327856
9,199,80.13884751332444,80.13941,73.22465,0.09432281359327856
9,200,80.13889831639614,80.13941,73.22465,0.09432281359327856
10,0,0.08195063018798825,81.95063,72.58031,0.09516017585869463
10,1,0.09012317456340951,81.95063,72.58031,0.09516017585869463
10,2,0.09910974105497296,81.95063,72.58031,0.09516017585869463
10,3,0.10899120338102854,81.95063,72.58031,0.09516017585869463
10,4,0.11985642690045198,81.95063,72.58031,0.09516017585869463
10,5,0.13180304926840666,81.95063,72.58031,0.09516017585869463
10,6,0.1449383354522019,81.95063,72.58031,0.09516017585869463
10,7,0.15938011379003622,81.95063,72.58031,0.09516017585869463
10,8,0.17525780029016177,81.95063,72.58031,0.09516017585869463
10,9,0.19271351890313906,81.95063,72.58031,0.09516017585869463
10,10,0.21190332605121515,81.95063,72.58031,0.09516017585869463
10,11,0.23299854826068214,81.95063,72.58031,0.09516017585869463
10,12,0.25618724230759926,81.95063,72.58031,0.09516017585869463
10,13,0.2816757878442826,81.95063,72.58031,0.09516017585869463
10,14,0.3096906230102935,81.95063,72.58031,0.09516017585869463
10,15,0.34048013403047317,81.95063,72.58031,0.09516017585869463
10,16,0.37431671024269964,81.95063,72.58031,0.09516017585869463
10,17,0.41149897635305105,81.95063,72.58031,0.09516017585869463
10,18,0.4523542139532668,81.95063,72.58031,0.09516017585869463
10,19,0.49724098441468,81.95063,72.58031,0.09516017585869463
10,20,0.5465519651452854,81.95063,72.58031,0.09516017585869463
10,21,0.6007170108031499,81.95063,72.58031,0.09516017585869463
10,22,0.6602064503288813,81.95063,72.58031,0.09516017585869463
10,23,0.725534629507445,81.95063,72.58031,0.09516017585869463
10,24,0.7972637070945936,81.95063,72.58031,0.09516017585869463
10,25,0.8760077102269924,81.95063,72.58031,0.09516017585869463
10,26,0.9624368517392439,81.95063,72.58031,0.09516017585869463
10,27,1.0572821079748733,81.95063,72.58031,0.09516017585869463
10,28,1.161340050517514,81.95063,72.58031,0.09516017585869463
10,29,1.2754779187734222,81.95063,72.58031,0.09516017585869463
10,30,1.4006389122717318,81.95063,72.58031,0.09516017585869463
10,31,1.5378476716539062,81.95063,72.58031,0.09516017585869463
10,32,1.6882159053152448,81.95063,72.58031,0.09516017585869463
10,33,1.8529481042372544,81.95063,72.58031,0.09516017585869463
10,34,2.033347270398039,81.95063,72.58031,0.09516017585869463
10,35,2.2308205639581087,81.95063,72.58031,0.09516017585869463
10,36,2.446884750899887,81.95063,72.58031,0.09516017585869463
10,37,2.6831713057032687,81.95063,72.58031,0.09516017585869463
10,38,2.9414309927958935,81.95063,72.58031,0.09516017585869463
10,39,3.2235377158742122,81.95063,72.58031,0.09516017585869463
10,40,3.5314913858728576,81.95063,72.58031,0.09516017585869463
10,41,3.867419516730109,81.95063,72.58031,0.09516017585869463
10,42,4.233577213843834,81.95063,72.58031,0.09516017585869463
10,43,4.632345174339544,81.95063,72.58031,0.09516017585869463
10,44,5.066225272606185,81.95063,72.58031,0.09516017585869463
10,45,5.5378332612551375,81.95063,72.58031,0.09516017585869463
10,46,6.0498880797251635,81.95063,72.58031,0.09516017585869463
10,47,6.605197234030322,81.95063,72.58031,0.09516017585869463
10,48,7.2066376963705325,81.95063,72.58031,0.09516017585869463
10,49,7.857131778147397,81.95063,72.58031,0.09516017585869463
10,50,8.559617460837583,81.95063,72.58031,0.09516017585869463
10,51,9.317012733298187,81.95063,72.58031,0.09516017585869463
10,52,10.132173588826063,81.95063,72.58031,0.09516017585869463
10,53,11.007845487821632,81.95063,72.58031,0.09516017585869463
10,54,11.9466082983518,81.95063,72.58031,0.09516017585869463
10,55,12.950814991387597,81.95063,72.58031,0.09516017585869463
10,56,14.022524690920314,81.95063,72.58031,0.09516017585869463
10,57,15.163431057896451,81.95063,72.58031,0.09516017585869463
10,58,16.374787411412587,81.95063,72.58031,0.09516017585869463
10,59,17.657330444237125,81.95063,72.58031,0.09516017585869463
10,60,19.01120484796906,81.95063,72.58031,0.09516017585869463
10,61,20.435891593556462,81.95063,72.58031,0.09516017585869463
10,62,21.9301429760285,81.95063,72.58031,0.09516017585869463
10,63,23.491927783879667,81.95063,72.58031,0.09516017585869463
10,64,25.11839004807996,81.95063,72.58031,0.09516017585869463
10,65,26.8058247213102,81.95063,72.58031,0.09516017585869463
10,66,28.549673302369637,81.95063,72.58031,0.09516017585869463
10,67,30.34454183705899,81.95063,72.58031,0.09516017585869463
10,68,32.184242899713645,81.95063,72.58031,0.09516017585869463
10,69,34.06186211856011,81.95063,72.58031,0.09516017585869463
10,70,35.96984860905996,81.95063,72.58031,0.09516017585869463
10,71,37.900127402134125,81.95063,72.58031,0.09516017585869463
10,72,39.844230696049486,81.95063,72.58031,0.09516017585869463
10,73,41.79344362728122,81.95063,72.58031,0.09516017585869463
10,74,43.738959348432644,81.95063,72.58031,0.09516017585869463
10,75,45.672037605469626,81.95063,72.58031,0.09516017585869463
10,76,47.58416077971932,81.95063,72.58031,0.09516017585869463
10,77,49.46718152455395,81.95063,72.58031,0.09516017585869463
10,78,51.313456666268614,81.95063,72.58031,0.09516017585869463
10,79,53.11596290102064,81.95063,72.58031,0.09516017585869463
10,80,54.868390923397996,81.95063,72.58031,0.09516017585869463
10,81,56.56521586743557,81.95063,72.58031,0.09516017585869463
10,82,58.201743222000616,81.95063,72.58031,0.09516017585869463
10,83,59.774130599977774,81.95063,72.58031,0.09516017585869463
10,84,61.27938681150079,81.95063,72.58031,0.09516017585869463
10,85,62.715350555641145,81.95063,72.58031,0.09516017585869463
10,86,64.08065166863858,81.95063,72.58031,0.09516017585869463
10,87,65.3746582416074,81.95063,72.58031,0.09516017585869463
10,88,66.59741306032655,81.95063,72.58031,0.09516017585869463
10,89,67.74956275448596,81.95063,72.58031,0.09516017585869463
10,90,68.83228281436466,81.95063,72.58031,0.09516017585869463
10,91,69.84720128463384,81.95063,72.58031,0.09516017585869463
10,92,70.79632352255479,81.95063,72.58031,0.09516017585869463
10,93,71.68195995168031,81.95063,72.58031,0.09516017585869463
10,94,72.5066582859386,81.95063,72.58031,0.09516017585869463
10,95,73.27314126847924,81.95063,72.58031,0.09516017585869463
10,96,73.98425058275855,81.95063,72.58031,0.09516017585869463
10,97,74.64289726064659,81.95063,72.58031,0.09516017585869463
10,98,75.25201863834872,81.95063,72.58031,0.09516017585869463
10,99,75.8145416953781,81.95063,72.58031,0.09516017585869463
10,100,76.3333524510021,81.95063,72.58031,0.09516017585869463
10,101,76.811270980629,81.95063,72.58031,0.09516017585869463
10,102,77.25103154445524,81.95063,72.58031,0.09516017585869463
10,103,77.65526728494254,81.95063,72.58031,0.09516017585869463
10,104,78.02649894113802,81.95063,72.58031,0.09516017585869463
10,105,78.36712703988391,81.95063,72.58031,0.09516017585869463
10,106,78.67942705079287,81.95063,72.58031,0.09516017585869463
10,107,78.96554702860004,81.95063,72.58031,0.09516017585869463
10,108,79.2275073091649,81.95063,72.58031,0.09516017585869463
10,109,79.4672018708518,81.95063,72.58031,0.09516017585869463
10,110,79.68640101889854,81.95063,72.58031,0.09516017585869463
10,111,79.8867550949671,81.95063,72.58031,0.09516017585869463
10,112,80.06979895617675,81.95063,72.58031,0.09516017585869463
10,113,80.23695700680311,81.95063,72.58031,0.09516017585869463
10,114,80.3895486010728,81.95063,72.58031,0.09516017585869463
10,115,80.52879366693783,81.95063,72.58031,0.09516017585869463
10,116,80.65581842840265,81.95063,72.58031,0.09516017585869463
10,117,80.77166112805541,81.95063,72.58031,0.09516017585869463
10,118,80.87727767216056,81.95063,72.58031,0.09516017585869463
10,119,80.97354713828855,81.95063,72.58031,0.09516017585869463
10,120,81.06127710030032,81.95063,72.58031,0.09516017585869463
10,121,81.14120873787861,81.95063,72.58031,0.09516017585869463
10,122,81.21402170801454,81.95063,72.58031,0.09516017585869463
10,123,81.28033876419707,81.95063,72.58031,0.09516017585869463
10,124,81.34073011578428,81.95063,72.58031,0.09516017585869463
10,125,81.3957175253957,81.95063,72.58031,0.09516017585869463
10,126,81.44577814636841,81.95063,72.58031,0.09516017585869463
10,127,81.49134810555537,81.95063,72.58031,0.09516017585869463
10,128,81.53282583917549,81.95063,72.58031,0.09516017585869463
10,129,81.57057519119529,81.95063,72.58031,0.09516017585869463
10,130,81.60492828495018,81.95063,72.58031,0.09516017585869463
10,131,81.63618817950616,81.95063,72.58031,0.09516017585869463
10,132,81.6646313227053,81.95063,72.58031,0.09516017585869463
10,133,81.6905098130035,81.95063,72.58031,0.09516017585869463
10,134,81.7140534821604,81.95063,72.58031,0.09516017585869463
10,135,81.73547181062607,81.95063,72.58031,0.09516017585869463
10,136,81.75495568713042,81.95063,72.58031,0.09516017585869463
10,137,81.77267902355344,81.95063,72.58031,0.09516017585869463
10,138,81.788800235663,81.95063,72.58031,0.09516017585869463
10,139,81.80346359977554,81.95063,72.58031,0.09516017585869463
10,140,81.81680049484035,81.95063,72.58031,0.09516017585869463
10,141,81.82893053888398,81.95063,72.58031,0.09516017585869463
10,142,81.83996262818864,81.95063,72.58031,0.09516017585869463
10,143,81.8499958870246,81.95063,72.58031,0.09516017585869463
10,144,81.8591205352191,81.95063,72.58031,0.09516017585869463
10,145,81.86741868032551,81.95063,72.58031,0.09516017585869463
10,146,81.87496504066132,81.95063,72.58031,0.09516017585869463
10,147,81.88182760501321,81.95063,72.58031,0.09516017585869463
10,148,81.88806823436235,81.95063,72.58031,0.09516017585869463
10,149,81.89374321056539,81.95063,72.58031,0.09516017585869463
10,150,81.89890373653473,81.95063,72.58031,0.09516017585869463
10,151,81.90359639209566,81.95063,72.58031,0.09516017585869463
10,152,81.90786354935774,81.95063,72.58031,0.09516017585869463
10,153,81.91174375112102,81.95063,72.58031,0.09516017585869463
10,154,81.91527205554517,81.95063,72.58031,0.09516017585869463
10,155,81.91848035003821,81.95063,72.58031,0.09516017585869463
10,156,81.92139763707144,81.95063,72.58031,0.09516017585869463
10,157,81.92405029439658,81.95063,72.58031,0.09516017585869463
10,158,81.92646231192882,81.95063,72.58031,0.09516017585869463
10,159,81.92865550736433,81.95063,72.58031,0.09516017585869463
10,160,81.93064972242178,81.95063,72.58031,0.09516017585869463
10,161,81.93246300143235,81.95063,72.58031,0.09516017585869463
10,162,81.93411175385303,81.95063,72.58031,0.09516017585869463
10,163,81.93561090213875,81.95063,72.58031,0.09516017585869463
10,164,81.93697401628366,81.95063,72.58031,0.09516017585869463
10,165,81.93821343622551,81.95063,72.58031,0.09516017585869463
10,166,81.93934038320182,81.95063,72.58031,0.09516017585869463
10,167,81.94036506104958,81.95063,72.58031,0.09516017585869463
10,168,81.94129674835288,81.95063,72.58031,0.09516017585869463
10,169,81.9421438822614,81.95063,72.58031,0.09516017585869463
10,170,81.94291413472959,81.95063,72.58031,0.09516017585869463
10,171,81.94361448185997,81.95063,72.58031,0.09516017585869463
10,172,81.94425126697175,81.95063,72.58031,0.09516017585869463
10,173,81.94483025796124,81.95063,72.58031,0.09516017585869463
10,174,81.9453566994692,81.95063,72.58031,0.09516017585869463
10,175,81.94583536032397,81.95063,72.58031,0.09516017585869463
10,176,81.94627057668774,81.95063,72.58031,0.09516017585869463
10,177,81.94666629129374,81.95063,72.58031,0.09516017585869463
10,178,81.94702608912837,81.95063,72.58031,0.09516017585869463
10,179,81.94735322987955,81.95063,72.58031,0.09516017585869463
10,180,81.94765067744416,81.95063,72.58031,0.09516017585869463
10,181,81.94792112676042,81.95063,72.58031,0.09516017585869463
10,182,81.9481670282078,81.95063,72.58031,0.09516017585869463
10,183,81.94839060979446,81.95063,72.58031,0.09516017585869463
10,184,81.94859389733276,81.95063,72.58031,0.09516017585869463
10,185,81.94877873278499,81.95063,72.58031,0.09516017585869463
10,186,81.94894679094539,81.95063,72.58031,0.09516017585869463
10,187,81.94909959460882,81.95063,72.58031,0.09516017585869463
10,188,81.94923852836371,81.95063,72.58031,0.09516017585869463
10,189,81.94936485113357,81.95063,72.58031,0.09516017585869463
10,190,81.94947970758083,81.95063,72.58031,0.09516017585869463
10,191,81.9495841384762,81.95063,72.58031,0.09516017585869463
10,192,81.9496790901268,81.95063,72.58031,0.09516017585869463
10,193,81.94976542294944,81.95063,72.58031,0.09516017585869463
10,194,81.94984391926539,81.95063,72.58031,0.09516017585869463
10,195,81.94991529038826,81.95063,72.58031,0.09516017585869463
10,196,81.94998018306855,81.95063,72.58031,0.09516017585869463
10,197,81.95003918535336,81.95063,72.58031,0.09516017585869463
10,198,81.95009283191442,81.95063,72.58031,0.09516017585869463
10,199,81.95014160889254,81.95063,72.58031,0.09516017585869463
10,200,81.9501859583024,81.95063,72.58031,0.09516017585869463
11,0,0.08739032745361325,87.39033,55.980434,0.12337801323781308
11,1,0.09885274479822993,87.39033,55.980434,0.12337801323781308
11,2,0.11181668680923217,87.39033,55.980434,0.12337801323781308
11,3,0.12647830835278803,87.39033,55.980434,0.12337801323781308
11,4,0.14305923911373714,87.39033,55.980434,0.12337801323781308
11,5,0.16180985005059884,87.39033,55.980434,0.12337801323781308
11,6,0.18301292693654933,87.39033,55.980434,0.12337801323781308
11,7,0.20698779841213222,87.39033,55.980434,0.12337801323781308
11,8,0.23409497055219522,87.39033,55.980434,0.12337801323781308
11,9,0.26474132468142786,87.39033,55.980434,0.12337801323781308
11,10,0.29938593996266905,87.39033,55.980434,0.12337801323781308
11,11,0.33854660698998895,87.39033,55.980434,0.12337801323781308
11,12,0.3828071030494434,87.39033,55.980434,0.12337801323781308
11,13,0.4328253035985184,87.39033,55.980434,0.12337801323781308
11,14,0.4893422075048443,87.39033,55.980434,0.12337801323781308
11,15,0.5531919552065203,87.39033,55.980434,0.12337801323781308
11,16,0.6253129185997196,87.39033,55.980434,0.12337801323781308
11,17,0.7067599383387725,87.39033,55.980434,0.12337801323781308
11,18,0.7987177773510397,87.39033,55.980434,0.12337801323781308
11,19,0.9025158474680939,87.39033,55.980434,0.12337801323781308
11,20,1.019644247595555,87.39033,55.980434,0.12337801323781308
11,21,1.151771124871039,87.39033,55.980434,0.12337801323781308
11,22,1.3007613324739908,87.39033,55.980434,0.12337801323781308
11,23,1.468696306388641,87.39033,55.980434,0.12337801323781308
11,24,1.6578950152487268,87.39033,55.980434,0.12337801323781308
11,25,1.8709357487135003,87.39033,55.980434,0.12337801323781308
11,26,2.1106783965364015,87.39033,55.980434,0.12337801323781308
11,27,2.3802867282164795,87.39033,55.980434,0.12337801323781308
11,28,2.6832500074707095,87.39033,55.980434,0.12337801323781308
11,29,3.0234030627206048,87.39033,55.980434,0.12337801323781308
11,30,3.404943681344764,87.39033,55.980434,0.12337801323781308
11,31,3.832445900514921,87.39033,55.980434,0.12337801323781308
11,32,4.310867433060604,87.39033,55.980434,0.12337801323781308
11,33,4.845549099830386,87.39033,55.980434,0.12337801323781308
11,34,5.442203754089411,87.39033,55.980434,0.12337801323781308
11,35,6.106891801486,87.39033,55.980434,0.12337801323781308
11,36,6.845980075732794,87.39033,55.980434,0.12337801323781308
11,37,7.666080574389336,87.39033,55.980434,0.12337801323781308
11,38,8.573965456144393,87.39033,55.980434,0.12337801323781308
11,39,9.57645483236642,87.39033,55.980434,0.12337801323781308
11,40,10.680274347141753,87.39033,55.980434,0.12337801323781308
11,41,11.891880435083799,87.39033,55.980434,0.12337801323781308
11,42,13.21725257445459,87.39033,55.980434,0.12337801323781308
11,43,14.66165389193329,87.39033,55.980434,0.12337801323781308
11,44,16.22936415477902,87.39033,55.980434,0.12337801323781308
11,45,17.923392458790097,87.39033,55.980434,0.12337801323781308
11,46,19.745180630158323,87.39033,55.980434,0.12337801323781308
11,47,21.694312215650204,87.39033,55.980434,0.12337801323781308
11,48,23.76824550450146,87.39033,55.980434,0.12337801323781308
11,49,25.962091747368923,87.39033,55.980434,0.12337801323781308
11,50,28.26846098261001,87.39033,55.980434,0.12337801323781308
11,51,30.67739704357995,87.39033,55.980434,0.12337801323781308
11,52,33.176419952983004,87.39033,55.980434,0.12337801323781308
11,53,35.75068785801198,87.39033,55.980434,0.12337801323781308
11,54,38.38328218347416,87.39033,55.980434,0.12337801323781308
11,55,41.0556095076022,87.39033,55.980434,0.12337801323781308
11,56,43.74790294822212,87.39033,55.980434,0.12337801323781308
11,57,46.43979600384491,87.39033,55.980434,0.12337801323781308
11,58,49.1109342626451,87.39033,55.980434,0.12337801323781308
11,59,51.74158634237624,87.39033,55.980434,0.12337801323781308
11,60,54.31321550727186,87.39033,55.980434,0.12337801323781308
11,61,56.80897761040046,87.39033,55.980434,0.12337801323781308
11,62,59.21411865663699,87.39033,55.980434,0.12337801323781308
11,63,61.51625518652754,87.39033,55.980434,0.12337801323781308
11,64,63.70553140266741,87.39033,55.980434,0.12337801323781308
11,65,65.77465708559505,87.39033,55.980434,0.12337801323781308
11,66,67.7188387385204,87.39033,55.980434,0.12337801323781308
11,67,69.53562234937264,87.39033,55.980434,0.12337801323781308
11,68,71.22466942201558,87.39033,55.980434,0.12337801323781308
11,69,72.7874886736917,87.39033,55.980434,0.12337801323781308
11,70,74.2271444811224,87.39033,55.980434,0.12337801323781308
11,71,75.54796039094968,87.39033,55.980434,0.12337801323781308
11,72,76.75523242017863,87.39033,55.980434,0.12337801323781308
11,73,77.8549630144463,87.39033,55.980434,0.12337801323781308
11,74,78.85362283482017,87.39033,55.980434,0.12337801323781308
11,75,79.7579442922555,87.39033,55.980434,0.12337801323781308
11,76,80.57474809421265,87.39033,55.980434,0.12337801323781308
11,77,81.31080205399755,87.39033,55.980434,0.12337801323781308
11,78,81.97271000766531,87.39033,55.980434,0.12337801323781308
11,79,82.56682780717874,87.39033,55.980434,0.12337801323781308
11,80,83.09920291190312,87.39033,55.980434,0.12337801323781308
11,81,83.57553398004171,87.39033,55.980434,0.12337801323781308
11,82,84.00114697201235,87.39033,55.980434,0.12337801323781308
11,83,84.38098453806913,87.39033,55.980434,0.12337801323781308
11,84,84.71960580819342,87.39033,55.980434,0.12337801323781308
11,85,85.02119408500472,87.39033,55.980434,0.12337801323781308
11,86,85.28957032599126,87.39033,55.980434,0.12337801323781308
11,87,85.52821066726588,87.39033,55.980434,0.12337801323781308
11,88,85.74026657397388,87.39033,55.980434,0.12337801323781308
11,89,85.92858649580279,87.39033,55.980434,0.12337801323781308
11,90,86.09573815786877,87.39033,55.980434,0.12337801323781308
11,91,86.24403082877075,87.39033,55.980434,0.12337801323781308
11,92,86.37553708186844,87.39033,55.980434,0.12337801323781308
