test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
386,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.52246591154812, PHB, BIOCYCLE® 1000, 0.2915951357302003, PBS, BioPBS™ FZ91, 0.18593895272167965",True,48.658415319010764,,50.0
387,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.7643848828036734, PHB, BIOCYCLE® 1000, 0.2163047082793605, PBS, BioPBS™ FZ91, 0.01931040891696605",True,49.12204200773557,,50.0
388,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.37369817949908263, PHB, BIOCYCLE® 1000, 0.18544438402862098, PBS, BioPBS™ FZ91, 0.4408574364722963",True,40.3959926066359,,50.0
389,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PBS, PBS TH803S, 0.3333333333333333",True,42.90141925758079,,50.0
390,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.29578638796845486, PHB, BIOCYCLE® 1000, 0.5243274504112215, PBS, PBS TH803S, 0.17988616162032356",True,45.366769000807814,,50.0
391,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.36805179027290696, PHB, BIOCYCLE® 1000, 0.3896926478790657, PBS, PBS TH803S, 0.24225556184802738",True,44.28534976305573,,50.0
392,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.1715826967858393, PHB, BIOCYCLE® 1000, 0.03790246038561756, PBS, PBS TH803S, 0.7905148428285431",True,37.65598977443054,,50.0
393,3,equal,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PBS, BioPBS™ FD92, 0.3333333333333333",True,38.62107749728222,,50.0
394,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.21613136095742255, PHB, BIOCYCLE® 1000, 0.4847694358979092, PBS, BioPBS™ FD92, 0.29909920314466826",True,38.60967126554833,,50.0
395,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.5716335888454328, PHB, BIOCYCLE® 1000, 0.38348129681931087, PBS, BioPBS™ FD92, 0.04488511433525642",True,43.22217834262981,,50.0
396,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.4916723875479834, PHB, BIOCYCLE® 1000, 0.17005253559456027, PBS, BioPBS™ FD92, 0.3382750768574563",True,39.800245813065295,,50.0
397,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PBS, BioPBS™ FZ91, 0.3333333333333333",True,42.76347343808947,,50.0
398,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.4484227524355654, PHB, ENMAT Y3000, 0.2167327128601837, PBS, BioPBS™ FZ91, 0.33484453470425096",True,43.34216930700281,,50.0
399,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.4761730982996005, PHB, ENMAT Y3000, 0.10789004417487358, PBS, BioPBS™ FZ91, 0.41593685752552595",True,44.5616092912257,,50.0
400,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.19684103779525153, PHB, ENMAT Y3000, 0.7554169195527551, PBS, BioPBS™ FZ91, 0.04774204265199327",True,41.95874572527894,,50.0
401,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PBS, PBS TH803S, 0.3333333333333333",True,42.47233562158175,,50.0
402,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.4591257032133523, PHB, ENMAT Y3000, 0.34930822213544044, PBS, PBS TH803S, 0.19156607465120737",True,47.881337662432095,,50.0
403,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.14190051660878392, PHB, ENMAT Y3000, 0.2820345259610566, PBS, PBS TH803S, 0.5760649574301594",True,39.249374911648225,,50.0
404,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.6593495508369058, PHB, ENMAT Y3000, 0.2963682174306973, PBS, PBS TH803S, 0.0442822317323967",True,45.92029152504077,,50.0
405,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PBS, BioPBS™ FD92, 0.3333333333333333",True,38.285383370551216,,50.0
406,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.22833475331536876, PHB, ENMAT Y3000, 0.5382782113579259, PBS, BioPBS™ FD92, 0.2333870353267054",True,40.8051012609327,,50.0
407,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.0497906497385797, PHB, ENMAT Y3000, 0.09530899485009944, PBS, BioPBS™ FD92, 0.8549003554113208",True,28.44221256865348,,50.0
408,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.48277610689619416, PHB, ENMAT Y3000, 0.3561935416341237, PBS, BioPBS™ FD92, 0.16103035146968223",True,46.62841410474464,,50.0
409,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PBS, BioPBS™ FZ91, 0.3333333333333333",True,42.303503049092654,,50.0
410,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.38139391502009296, PHB, ENMAT™ Y1000P, 0.4658978934339078, PBS, BioPBS™ FZ91, 0.1527081915459991",True,43.91563310281843,,50.0
411,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.4808882880230666, PHB, ENMAT™ Y1000P, 0.35082102185774255, PBS, BioPBS™ FZ91, 0.16829069011919093",True,43.97996881065142,,50.0
412,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.5094383971341823, PHB, ENMAT™ Y1000P, 0.31039246262344206, PBS, BioPBS™ FZ91, 0.18016914024237576",True,44.252635058607154,,50.0
413,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PBS, PBS TH803S, 0.3333333333333333",True,42.16216718623847,,50.0
414,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.48561878953101634, PHB, ENMAT™ Y1000P, 0.07072443727168046, PBS, PBS TH803S, 0.44365677319730323",True,42.0412565160533,,50.0
415,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.0048356813856600435, PHB, ENMAT™ Y1000P, 0.48324760877607964, PBS, PBS TH803S, 0.5119167098382604",True,35.36939918002022,,50.0
416,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.11445054447908841, PHB, ENMAT™ Y1000P, 0.33065160392510107, PBS, PBS TH803S, 0.5548978515958105",True,39.852121678231214,,50.0
417,3,equal,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PBS, BioPBS™ FD92, 0.3333333333333333",True,37.0071671164306,,50.0
418,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.30555408948821416, PHB, ENMAT™ Y1000P, 0.1714879583100756, PBS, BioPBS™ FD92, 0.5229579522017104",True,34.05919968676528,,50.0
419,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.2240989962040873, PHB, ENMAT™ Y1000P, 0.4816210541026346, PBS, BioPBS™ FD92, 0.2942799496932781",True,39.29296179854223,,50.0
420,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.7344363073473286, PHB, ENMAT™ Y1000P, 0.20782815321562306, PBS, BioPBS™ FD92, 0.05773553943704843",True,46.446374173915075,,50.0
421,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PBS, BioPBS™ FZ91, 0.3333333333333333",True,42.87582981215619,,50.0
422,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.16133926926467837, PHB, Green Planet™ PHBH, 0.4272973508059055, PBS, BioPBS™ FZ91, 0.4113633799294161",True,41.21424596099016,,50.0
423,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3963801275029903, PHB, Green Planet™ PHBH, 0.4045713197435716, PBS, BioPBS™ FZ91, 0.19904855275343825",True,46.41479857603794,,50.0
424,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.05888722501138451, PHB, Green Planet™ PHBH, 0.14377879792505627, PBS, BioPBS™ FZ91, 0.7973339770635592",True,38.14822512980787,,50.0
425,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PBS, PBS TH803S, 0.3333333333333333",True,42.58317426878681,,50.0
426,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.6462586498421141, PHB, Green Planet™ PHBH, 0.20960876755824936, PBS, PBS TH803S, 0.1441325825996365",True,48.7753119340605,,50.0
427,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.38363223619058123, PHB, Green Planet™ PHBH, 0.5381122528977461, PBS, PBS TH803S, 0.0782555109116726",True,43.104742986420106,,50.0
428,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.7080644402658481, PHB, Green Planet™ PHBH, 0.14279970236351663, PBS, PBS TH803S, 0.14913585737063523",True,50.06998452881384,,50.0
429,3,equal,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PBS, BioPBS™ FD92, 0.3333333333333333",True,37.752882954169074,,50.0
430,3,random_sample_1,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.7777879681971893, PHB, Green Planet™ PHBH, 0.04399270867176246, PBS, BioPBS™ FD92, 0.17821932313104827",True,54.96162667815382,,50.0
431,3,random_sample_2,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.46807459587275796, PHB, Green Planet™ PHBH, 0.11877688382770493, PBS, BioPBS™ FD92, 0.41314852029953714",True,37.20694949583518,,50.0
432,3,random_sample_3,"['PLA Ingeo 4032D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4032D, 0.17862651637156182, PHB, Green Planet™ PHBH, 0.3314398330565184, PBS, BioPBS™ FD92, 0.4899336505719198",True,32.7722056119421,,50.0
433,3,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PBS, BioPBS™ FZ91, 0.3333333333333333",True,43.45354964597574,,50.0
434,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.4043309561198597, PHB, BIOCYCLE® 1000, 0.04968143098507343, PBS, BioPBS™ FZ91, 0.5459876128950668",True,40.409903574313574,,50.0
435,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.4227408273750211, PHB, BIOCYCLE® 1000, 0.2773648459361621, PBS, BioPBS™ FZ91, 0.29989432668881677",True,43.523533912667524,,50.0
436,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.6700610500269476, PHB, BIOCYCLE® 1000, 0.3018761676661778, PBS, BioPBS™ FZ91, 0.02806278230687457",True,45.836483647241685,,50.0
437,3,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PBS, PBS TH803S, 0.3333333333333333",True,43.025997401454646,,50.0
438,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.5229792516670815, PHB, BIOCYCLE® 1000, 0.3825033911059281, PBS, PBS TH803S, 0.09451735722699038",True,46.09370523185971,,50.0
439,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.2564401357369408, PHB, BIOCYCLE® 1000, 0.45698942796479364, PBS, PBS TH803S, 0.28657043629826556",True,42.8457992432502,,50.0
440,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3155735526471727, PHB, BIOCYCLE® 1000, 0.5056935743650037, PBS, PBS TH803S, 0.1787328729878236",True,45.862743412870344,,50.0
441,3,equal,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, BIOCYCLE® 1000, 0.3333333333333333, PBS, BioPBS™ FD92, 0.3333333333333333",True,38.71961985330726,,50.0
442,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.8318686496679689, PHB, BIOCYCLE® 1000, 0.10645924091806001, PBS, BioPBS™ FD92, 0.0616721094139711",True,56.78410330140382,,50.0
443,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3291058585073291, PHB, BIOCYCLE® 1000, 0.2894002338490219, PBS, BioPBS™ FD92, 0.381493907643649",True,37.68065530519254,,50.0
444,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB BIOCYCLE® 1000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3458406876245383, PHB, BIOCYCLE® 1000, 0.1929364259494374, PBS, BioPBS™ FD92, 0.4612228864260242",True,32.75111983175702,,50.0
445,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PBS, BioPBS™ FZ91, 0.3333333333333333",True,43.058354582224844,,50.0
446,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3316383294092782, PHB, ENMAT Y3000, 0.32255086610092565, PBS, BioPBS™ FZ91, 0.34581080448979623",True,43.30394910080355,,50.0
447,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.42603416809510974, PHB, ENMAT Y3000, 0.5245167712020441, PBS, BioPBS™ FZ91, 0.049449060702846215",True,42.102072608813735,,50.0
448,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.2972986236204618, PHB, ENMAT Y3000, 0.36476654270694714, PBS, BioPBS™ FZ91, 0.33793483367259114",True,42.92086730979884,,50.0
449,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PBS, PBS TH803S, 0.3333333333333333",True,42.769302955780674,,50.0
450,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.10339372806993227, PHB, ENMAT Y3000, 0.5725506264878342, PBS, PBS TH803S, 0.32405564544223353",True,42.01253327224446,,50.0
451,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.07452158826506748, PHB, ENMAT Y3000, 0.6179551996847752, PBS, PBS TH803S, 0.3075232120501573",True,42.35701393356552,,50.0
452,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.15113552133469405, PHB, ENMAT Y3000, 0.5335545362008848, PBS, PBS TH803S, 0.3153099424644212",True,40.72705310172991,,50.0
453,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT Y3000, 0.3333333333333333, PBS, BioPBS™ FD92, 0.3333333333333333",True,38.383069197129274,,50.0
454,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3610321961956595, PHB, ENMAT Y3000, 0.609323278836087, PBS, BioPBS™ FD92, 0.029644524968253583",True,39.933921787785856,,50.0
455,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.30787633348214805, PHB, ENMAT Y3000, 0.1256096853009009, PBS, BioPBS™ FD92, 0.5665139812169511",True,29.992929241588698,,50.0
456,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB ENMAT Y3000', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.4369704052530057, PHB, ENMAT Y3000, 0.2486786191675548, PBS, BioPBS™ FD92, 0.3143509755794395",True,41.37050633220659,,50.0
457,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PBS, BioPBS™ FZ91, 0.3333333333333333",True,42.23870867545258,,50.0
458,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.36150098786270746, PHB, ENMAT™ Y1000P, 0.2031428091783865, PBS, BioPBS™ FZ91, 0.435356202958906",True,39.57318922679002,,50.0
459,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.5122188810990359, PHB, ENMAT™ Y1000P, 0.19619294967322523, PBS, BioPBS™ FZ91, 0.2915881692277389",True,44.295041952496675,,50.0
460,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3027762514915232, PHB, ENMAT™ Y1000P, 0.0610194877532663, PBS, BioPBS™ FZ91, 0.6362042607552105",True,38.856876159646674,,50.0
461,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PBS, PBS TH803S, 0.3333333333333333",True,42.08921254642826,,50.0
462,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.4395798873475114, PHB, ENMAT™ Y1000P, 0.1302780396498504, PBS, PBS TH803S, 0.4301420730026383",True,43.32529117889815,,50.0
463,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.36560207962066943, PHB, ENMAT™ Y1000P, 0.5158818909424299, PBS, PBS TH803S, 0.11851602943690068",True,44.08623835304642,,50.0
464,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS PBS TH803S']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.0025963119319873077, PHB, ENMAT™ Y1000P, 0.4912177241449734, PBS, PBS TH803S, 0.5061859639230393",True,36.81743779122416,,50.0
465,3,equal,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, ENMAT™ Y1000P, 0.3333333333333333, PBS, BioPBS™ FD92, 0.3333333333333333",True,37.342407250782465,,50.0
466,3,random_sample_1,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.16903320026718785, PHB, ENMAT™ Y1000P, 0.06831348499189666, PBS, BioPBS™ FD92, 0.7626533147409155",True,28.85324520337775,,50.0
467,3,random_sample_2,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3050750964372126, PHB, ENMAT™ Y1000P, 0.20423610160533262, PBS, BioPBS™ FD92, 0.4906888019574548",True,34.45878324092565,,50.0
468,3,random_sample_3,"['PLA Ingeo 4043D', 'PHB ENMAT™ Y1000P', 'PBS BioPBS™ FD92']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.6145476203019172, PHB, ENMAT™ Y1000P, 0.2540326985135559, PBS, BioPBS™ FD92, 0.1314196811845268",True,43.17891797230309,,50.0
469,3,equal,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PBS BioPBS™ FZ91']","['PLA', 'PHB', 'PBS']","PLA, Ingeo 4043D, 0.3333333333333333, PHB, Green Planet™ PHBH, 0.3333333333333333, PBS, BioPBS™ FZ91, 0.3333333333333333",True,43.00511847986562,,50.0
