test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
76,2,equal,"['PLA Ingeo 4032D', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.5, PBAT, Ecoworld, 0.5",True,35.89,,100
77,2,random_sample_1,"['PLA Ingeo 4032D', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.9728527932518161, PBAT, Ecoworld, 0.027147206748183814",True,59.87,,100
78,2,random_sample_2,"['PLA Ingeo 4032D', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.5769074868141733, PBAT, Ecoworld, 0.4230925131858267",True,44.94,,100
79,2,equal,"['PLA Ingeo 4032D', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.5, PBAT, Ecovance rf-PBAT, 0.5",True,38.43,,100
80,2,random_sample_1,"['PLA Ingeo 4032D', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.705055619089087, PBAT, Ecovance rf-PBAT, 0.2949443809109131",True,51.79,,100
81,2,random_sample_2,"['PLA Ingeo 4032D', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.5941236801003231, PBAT, Ecovance rf-PBAT, 0.4058763198996767",True,46.47,,100
82,2,equal,"['PLA Ingeo 4032D', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.5, PBAT, Tunhe TH801T, 0.5",True,37.49,,100
83,2,random_sample_1,"['PLA Ingeo 4032D', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.1346424642657743, PBAT, Tunhe TH801T, 0.8653575357342257",True,30.46,,100
84,2,random_sample_2,"['PLA Ingeo 4032D', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Ingeo 4032D, 0.7267984987604351, PBAT, Tunhe TH801T, 0.273201501239565",True,51.25,,100
85,2,equal,"['PLA Ingeo 4043D', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.5, PBAT, ecoflex® F Blend C1200, 0.5",True,37.81,,100
86,2,random_sample_1,"['PLA Ingeo 4043D', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.14151917836982422, PBAT, ecoflex® F Blend C1200, 0.8584808216301758",True,32.4,,100
87,2,random_sample_2,"['PLA Ingeo 4043D', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.6169735922408417, PBAT, ecoflex® F Blend C1200, 0.38302640775915825",True,46.4,,100
88,2,equal,"['PLA Ingeo 4043D', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.5, PBAT, Ecoworld, 0.5",True,36.04,,100
89,2,random_sample_1,"['PLA Ingeo 4043D', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.19610179323957766, PBAT, Ecoworld, 0.8038982067604223",True,21.06,,100
90,2,random_sample_2,"['PLA Ingeo 4043D', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.5008440455751254, PBAT, Ecoworld, 0.49915595442487454",True,36.84,,100
